Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-180solutions,38,15,10.10526316,0,215.3947368,1495,39.34210526,8185,215.3947368,0,638,2874,41,682,689,98,598,116,176,254,45,82,45,0.029624753,0.053982883,0.029624753,3,3,18,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,37,15,10.2972973,0,216.5405405,1448,39.13513514,8012,216.5405405,0,630,2831,40,671,679,92,594,113,162,231,43,79,43,0.029351536,0.053924915,0.029351536,3,3,18,1.0,3,1,2,3,7,5,9,0.075,0.025,0.05,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,37,15,10.24324324,0,216.0810811,1448,39.13513514,7995,216.0810811,0,631,2830,40,671,672,92,594,113,161,231,43,79,43,0.029411765,0.054035568,0.029411765,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,18,10.70454545,0,205.9090909,1684,38.27272727,9060,205.9090909,0,675,3103,47,702,880,109,678,129,191,270,57,100,57,0.032758621,0.057471264,0.032758621,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,18,9.642857143,0,202.7619048,1593,37.92857143,8516,202.7619048,0,657,2951,45,722,729,102,640,122,175,243,54,95,54,0.033415842,0.058787129,0.033415842,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,18,10.13636364,0,203.3409091,1673,38.02272727,8947,203.3409091,0,675,3071,47,702,832,109,672,129,191,270,58,101,58,0.033526012,0.058381503,0.033526012,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,46,19,9.717391304,0,197.6521739,1736,37.73913043,9092,197.6521739,0,678,3117,49,716,820,113,681,135,195,278,57,102,57,0.031808036,0.056919643,0.031808036,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,19,9.511111111,0,195.9555556,1678,37.28888889,8818,195.9555556,0,674,3033,48,711,770,111,644,132,192,273,56,100,56,0.032351242,0.057770075,0.032351242,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,19,9.4,0,197.2444444,1698,37.73333333,8875,197.2222222,0,675,3047,48,717,763,111,652,132,192,273,58,102,58,0.033180778,0.058352403,0.033180778,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,18,9.522727273,0,198.8181818,1663,37.79545455,8748,198.8181818,0,670,3012,47,711,753,110,644,128,190,268,56,99,56,0.032825322,0.058030481,0.032825322,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,42,18,9.595238095,0,202.3809524,1583,37.69047619,8500,202.3809524,0,656,2939,45,719,723,102,640,122,175,239,54,96,54,0.033457249,0.059479554,0.033457249,3,3,18,1.0,2,1,1,2,6,4,8,0.045454545,0.022727273,0.022727273,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,18,9.738095238,0,203.2380952,1593,37.92857143,8536,203.2380952,0,655,2950,45,722,733,102,640,122,175,243,54,95,54,0.033353922,0.058678196,0.033353922,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,18,9.761904762,0,203.3095238,1593,37.92857143,8539,203.3095238,0,659,2959,45,722,736,102,640,122,175,243,54,95,54,0.033395176,0.058750773,0.033395176,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,39,15,11.41025641,0,220.9487179,1563,40.07692308,8617,220.9487179,0,642,3005,42,661,830,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,37,15,10.16216216,0,215.1891892,1445,39.05405405,7962,215.1891892,0,627,2817,40,673,665,92,594,113,162,230,42,78,42,0.028865979,0.053608247,0.028865979,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,10.66666667,0,217.5128205,1552,39.79487179,8483,217.5128205,0,642,2965,42,661,771,99,634,120,177,259,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,10.12195122,0,210.4878049,1615,39.3902439,8630,210.4878049,0,645,3012,44,675,759,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.9,0,209.025,1557,38.925,8361,209.025,0,642,2928,43,670,710,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.825,0,208.675,1557,38.925,8347,208.675,0,643,2920,43,670,701,101,606,123,178,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,15,9.897435897,0,210.3076923,1521,39.0,8202,210.3076923,0,639,2878,42,665,687,100,598,119,176,256,44,82,44,0.028350515,0.052835052,0.028350515,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,38,15,10.02631579,0,214.3421053,1490,39.21052632,8145,214.3421053,0,635,2852,41,684,680,98,598,116,176,250,44,81,44,0.029100529,0.053571429,0.029100529,3,3,18,1.0,6,0,6,6,10,8,12,0.136363636,0.0,0.136363636,0.136363636,0.227272727,0.181818182,0.272727273,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,38,15,10.05263158,0,213.1052632,1492,39.26315789,8098,213.1052632,0,632,2843,41,684,675,94,598,116,165,237,44,81,44,0.029177719,0.053713528,0.029177719,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.21621622,0,215.5405405,1445,39.05405405,7975,215.5405405,0,629,2820,40,673,670,92,594,113,161,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,35,14,11.37142857,0,180.4,1231,35.17142857,6314,180.4,0,581,1977,36,445,659,87,414,92,87,188,38,72,38,0.029968454,0.056782334,0.029968454,2,2,12,1.0,1,0,1,1,5,3,6,0.027777778,0.0,0.027777778,0.027777778,0.138888889,0.083333333,0.166666667,137,385,220,26,23,114,0,115,88,0,8
Spyware-180solutions,40,16,9.5,0,202.325,1529,38.225,8093,202.325,0,630,2847,43,681,654,97,638,113,152,225,46,85,46,0.029224905,0.054002541,0.029224905,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,118,88,0,8
Spyware-180solutions,35,14,11.37142857,0,181.4571429,1233,35.22857143,6351,181.4571429,0,582,1999,36,453,663,87,414,92,87,188,39,73,39,0.0306845,0.05743509,0.0306845,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8
Spyware-180solutions,35,14,9.742857143,0,173.0285714,1233,35.22857143,6056,173.0285714,0,572,1919,36,453,549,87,414,92,87,188,39,73,39,0.0306845,0.05743509,0.0306845,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8
Spyware-180solutions,35,14,9.542857143,0,171.5714286,1233,35.22857143,6005,171.5714286,0,572,1898,36,453,526,87,414,92,87,188,39,73,39,0.0306845,0.05743509,0.0306845,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8
Spyware-180solutions,34,14,10.17647059,0,183.1176471,1245,36.61764706,6226,183.1176471,0,574,2033,35,466,565,85,425,89,89,183,41,74,41,0.031906615,0.057587549,0.031906615,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.117647059,0.058823529,0.147058824,137,378,219,26,21,110,0,112,88,0,8
Spyware-180solutions,36,14,9.805555556,0,176.5277778,1284,35.66666667,6355,176.5277778,0,577,2063,36,475,572,89,441,94,89,184,41,78,41,0.030966767,0.058912387,0.030966767,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.111111111,0.055555556,0.166666667,137,378,219,26,21,110,0,114,88,0,8
Spyware-180solutions,39,15,10.15384615,0,203.4871795,1465,37.56410256,7936,203.4871795,0,629,2815,42,669,677,95,547,110,148,220,44,82,44,0.029177719,0.054376658,0.029177719,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.102564103,0.051282051,0.128205128,138,389,221,26,24,116,0,118,88,0,8
Spyware-180solutions,39,15,9.58974359,0,201.0512821,1465,37.56410256,7841,201.0512821,0,627,2776,42,670,632,95,547,110,148,220,44,82,44,0.029177719,0.054376658,0.029177719,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.102564103,0.051282051,0.128205128,138,389,221,26,24,116,0,118,88,0,8
Spyware-180solutions,40,16,9.75,0,204.025,1529,38.225,8161,204.025,0,633,2871,43,681,675,97,638,113,153,225,46,85,46,0.029224905,0.054002541,0.029224905,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1,0.05,0.125,138,389,221,26,24,116,0,118,88,0,8
Spyware-180solutions,45,18,10.46666667,0,200.9555556,1685,37.44444444,9044,205.5454545,0,677,3099,47,697,877,109,678,129,191,270,58,101,58,0.033314187,0.058012636,0.033314187,3,3,18,1.0,0,0,1,0,5,2,7,0.0,0.0,0.022222222,0.0,0.111111111,0.044444444,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,18,9.595238095,0,202.3571429,1594,37.95238095,8499,202.3571429,0,656,2942,45,717,726,102,640,122,175,243,56,97,56,0.034632035,0.059987631,0.034632035,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,18,10.13636364,0,203.0909091,1673,38.02272727,8936,203.0909091,0,675,3066,47,697,831,109,672,129,191,270,60,103,60,0.034642032,0.059468822,0.034642032,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,46,19,9.760869565,0,197.4130435,1736,37.73913043,9081,197.4130435,0,677,3111,49,711,822,113,681,135,195,278,59,104,59,0.032887402,0.057971014,0.032887402,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,19,9.533333333,0,195.6888889,1678,37.28888889,8806,195.6888889,0,675,3027,48,706,770,111,644,132,192,273,58,102,58,0.033467975,0.058857473,0.033467975,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,19,9.422222222,0,196.1333333,1692,37.6,8826,196.1333333,0,673,3029,48,709,760,111,652,132,192,273,58,102,58,0.033295063,0.058553387,0.033295063,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,18,9.363636364,0,198.0,1663,37.79545455,8712,198.0,0,671,3001,47,706,740,110,644,128,190,268,58,101,58,0.034017595,0.059237537,0.034017595,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,43,18,9.604651163,0,202.0232558,1641,38.1627907,8687,202.0232558,0,666,2980,46,728,741,108,644,125,190,266,58,100,58,0.034730539,0.05988024,0.034730539,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,18,9.761904762,0,203.0952381,1594,37.95238095,8530,203.0952381,0,660,2946,45,717,735,102,640,122,176,243,56,97,56,0.034589253,0.059913527,0.034589253,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,18,9.714285714,0,202.952381,1594,37.95238095,8524,202.952381,0,659,2952,45,717,732,102,640,122,175,243,56,97,56,0.034632035,0.059987631,0.034632035,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,41,16,10.95121951,0,211.2195122,1580,38.53658537,8661,216.525,0,643,3008,43,663,837,102,648,123,176,260,47,86,47,0.028923077,0.052923077,0.028923077,3,3,18,1.0,3,0,4,3,8,5,10,0.068181818,0.0,0.090909091,0.068181818,0.181818182,0.113636364,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,37,15,10.16216216,0,214.8648649,1445,39.05405405,7950,214.8648649,0,626,2812,40,672,664,92,594,113,161,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,10.71794872,0,216.9230769,1551,39.76923077,8460,216.9230769,0,640,2963,42,660,776,99,634,120,176,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,10.12195122,0,210.3170732,1614,39.36585366,8623,210.3170732,0,645,3010,44,674,760,103,643,126,180,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.95,0,208.95,1556,38.9,8358,208.95,0,642,2928,43,669,714,101,606,123,177,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.825,0,208.5,1556,38.9,8340,208.5,0,643,2919,43,669,702,101,606,123,177,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,15,9.974358974,0,210.4102564,1521,39.0,8206,210.4102564,0,639,2881,42,664,692,100,598,119,175,257,44,82,44,0.028350515,0.052835052,0.028350515,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,38,15,10.02631579,0,214.3421053,1492,39.26315789,8145,214.3421053,0,635,2856,41,683,682,98,598,116,175,252,44,81,44,0.029081295,0.053536021,0.029081295,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,38,15,9.973684211,0,212.5263158,1480,38.94736842,8076,212.5263158,0,631,2840,41,682,675,94,596,116,163,236,43,80,43,0.028743316,0.053475936,0.028743316,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.24324324,0,215.4594595,1445,39.05405405,7972,215.4594595,0,629,2820,40,672,672,92,594,113,160,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,11.43589744,0,220.974359,1563,40.07692308,8618,220.974359,0,642,3006,42,661,833,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,37,15,10.16216216,0,214.9459459,1446,39.08108108,7953,214.9459459,0,626,2811,40,673,664,92,594,113,161,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,39,15,10.69230769,0,217.6666667,1552,39.79487179,8489,217.6666667,0,642,2968,42,661,775,99,634,120,177,259,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,41,16,10.12195122,0,210.4146341,1615,39.3902439,8627,210.4146341,0,645,3010,44,675,759,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,40,16,9.875,0,208.875,1557,38.925,8355,208.875,0,642,2926,43,670,708,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,40,16,9.825,0,208.575,1557,38.925,8343,208.575,0,643,2918,43,670,701,101,606,123,178,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,39,15,9.897435897,0,210.3333333,1522,39.02564103,8203,210.3333333,0,639,2880,42,665,687,100,598,119,176,257,44,82,44,0.028314028,0.052767053,0.028314028,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,38,15,9.815789474,0,209.6578947,1447,38.07894737,7968,215.3513514,0,624,2811,40,673,660,92,594,113,161,230,42,79,42,0.028649386,0.053888131,0.028649386,3,3,18,1.0,3,0,4,3,8,5,10,0.073170732,0.0,0.097560976,0.073170732,0.195121951,0.12195122,0.243902439,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,37,15,10.18918919,0,215.3513514,1446,39.08108108,7968,215.3513514,0,627,2807,40,673,664,92,594,113,162,230,42,78,42,0.028747433,0.05338809,0.028747433,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,37,15,10.21621622,0,215.4594595,1446,39.08108108,7972,215.4594595,0,629,2817,40,673,669,92,594,113,162,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,39,15,11.48717949,0,220.9230769,1562,40.05128205,8616,220.9230769,0,641,3007,42,654,838,99,640,120,177,259,47,85,47,0.029228856,0.052860697,0.029228856,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,35,14,10.34285714,0,214.4,1376,39.31428571,7504,214.4,0,620,2625,37,597,632,88,570,107,138,223,42,76,42,0.030042918,0.054363376,0.030042918,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,41,16,10.46341463,0,211.9756098,1614,39.36585366,8691,211.9756098,0,646,3041,44,668,796,103,643,126,183,267,47,87,47,0.028313253,0.052409639,0.028313253,3,3,18,1.0,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,10.07317073,0,209.3658537,1605,39.14634146,8584,209.3658537,0,644,3000,44,668,751,103,640,126,181,267,45,85,45,0.027289266,0.051546392,0.027289266,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.85,0,208.4,1556,38.9,8336,208.4,0,641,2921,43,663,704,101,606,123,178,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.825,0,208.1,1556,38.9,8324,208.1,0,641,2912,43,663,698,101,606,123,178,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,38,15,10.05263158,0,212.7368421,1483,39.02631579,8084,212.7368421,0,628,2853,41,670,674,94,600,116,162,239,42,79,42,0.027777778,0.052248677,0.027777778,3,3,18,1.0,6,0,6,6,10,8,12,0.136363636,0.0,0.136363636,0.136363636,0.227272727,0.181818182,0.272727273,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,37,15,10.08108108,0,214.8108108,1444,39.02702703,7948,214.8108108,0,623,2806,40,666,659,92,594,113,161,230,42,78,42,0.02872777,0.053351573,0.02872777,3,3,18,1.0,7,0,7,7,11,9,13,0.159090909,0.0,0.159090909,0.159090909,0.25,0.204545455,0.295454545,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.18918919,0,214.8918919,1444,39.02702703,7951,214.8918919,0,628,2805,40,666,664,92,594,113,162,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.18918919,0,214.7297297,1444,39.02702703,7945,214.7297297,0,625,2811,40,666,667,92,594,113,162,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,43,16,10.95348837,0,213.3488372,1701,39.55813953,9174,213.3488372,0,673,3169,46,726,883,107,671,126,200,272,52,94,52,0.029680365,0.053652968,0.029680365,5,21,30,1.25,3,0,3,3,7,5,9,0.065217391,0.0,0.065217391,0.065217391,0.152173913,0.108695652,0.195652174,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,35,14,10.2,0,213.9142857,1377,39.34285714,7487,213.9142857,0,621,2618,37,599,623,88,570,107,137,223,42,76,42,0.030021444,0.054324518,0.030021444,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,41,16,10.2195122,0,210.9512195,1615,39.3902439,8649,210.9512195,0,645,3023,44,670,769,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0,8
